date,stock_id,stock_name,foreign_buy,foreign_sell,foreign_net,foreign_dealer_buy,foreign_dealer_sell,foreign_dealer_net,trust_buy,trust_sell,trust_net,dealer_net,dealer_self_buy,dealer_self_sell,dealer_self_net,dealer_hedge_buy,dealer_hedge_sell,dealer_hedge_net,total_net
2026-01-26,047335,來億元大56購04,0,0,0,0,0,0,0,0,0,-235000,0,0,0,0,235000,-235000,-235000
2026-01-26,053660,啟碁統一71購01,0,0,0,0,0,0,0,0,0,-235000,0,0,0,0,235000,-235000,-235000
2026-01-26,048011,鴻海元大56購20,0,0,0,0,0,0,0,0,0,-235000,0,0,0,0,235000,-235000,-235000
2026-01-26,048022,強茂元大58購04,0,0,0,0,0,0,0,0,0,-235000,0,0,0,0,235000,-235000,-235000
2026-01-26,031229,佳能元大56購01,0,0,0,0,0,0,0,0,0,-235000,0,0,0,45000,280000,-235000,-235000
2026-01-26,033474,鴻海元大54購21,0,0,0,0,0,0,0,0,0,-235000,0,0,0,0,235000,-235000,-235000
2026-01-26,2402,毅嘉,1661000,2239000,-578000,0,0,0,0,6000,-6000,348755,334011,8789,325222,81690,58157,23533,-235245
2026-01-26,051496,文曄元大57購04,0,0,0,0,0,0,0,0,0,-236000,0,0,0,0,236000,-236000,-236000
2026-01-26,031352,中興電中信53購01,0,0,0,0,0,0,0,0,0,-236000,0,0,0,109000,345000,-236000,-236000
2026-01-26,079514,聯電群益54購01,0,0,0,0,0,0,0,0,0,-236000,0,0,0,0,236000,-236000,-236000
2026-01-26,049967,華固元大56購02,0,0,0,0,0,0,0,0,0,-236000,0,0,0,0,236000,-236000,-236000
2026-01-26,080844,亞光統一65購01,0,0,0,0,0,0,0,0,0,-236000,0,0,0,0,236000,-236000,-236000
2026-01-26,036853,順德統一5C購01,0,0,0,0,0,0,0,0,0,-236000,0,0,0,15000,251000,-236000,-236000
2026-01-26,2484,希華,1479000,1727000,-248000,0,0,0,0,0,0,11616,16000,4384,11616,0,0,0,-236384
2026-01-26,035228,廣宇富邦55購01,0,0,0,0,0,0,0,0,0,-237000,0,0,0,118000,355000,-237000,-237000
2026-01-26,044869,保瑞凱基55購06,0,0,0,0,0,0,0,0,0,-237000,0,0,0,0,237000,-237000,-237000
2026-01-26,041667,創意中信5A購01,0,0,0,0,0,0,0,0,0,-237000,0,0,0,139000,376000,-237000,-237000
2026-01-26,050891,群創中信59購02,0,0,0,0,0,0,0,0,0,-237000,0,0,0,1000,238000,-237000,-237000
2026-01-26,050845,華航元大57購01,0,0,0,0,0,0,0,0,0,-237000,0,0,0,10000,247000,-237000,-237000
2026-01-26,06538U,力積電統一58售04,0,0,0,0,0,0,0,0,0,-237000,0,0,0,1000,238000,-237000,-237000
2026-01-26,051383,貿聯富邦58購02,0,0,0,0,0,0,0,0,0,-238000,0,0,0,22000,260000,-238000,-238000
2026-01-26,081998,立積兆豐55購01,0,0,0,0,0,0,0,0,0,-238000,0,0,0,100000,338000,-238000,-238000
2026-01-26,052662,欣興統一61購03,0,0,0,0,0,0,0,0,0,-238000,0,0,0,376000,614000,-238000,-238000
2026-01-26,00692,富邦公司治理,199016,12000,187016,0,0,0,0,0,0,-425523,0,0,0,295000,720523,-425523,-238507
2026-01-26,030426,德律永豐54購01,0,0,0,0,0,0,0,0,0,-239000,0,0,0,10000,249000,-239000,-239000
2026-01-26,052338,聯電群益57購03,0,0,0,0,0,0,0,0,0,-239000,0,0,0,142000,381000,-239000,-239000
2026-01-26,04406U,滬深2X元大57售02,0,0,0,0,0,0,0,0,0,-239000,0,0,0,60000,299000,-239000,-239000
2026-01-26,043894,晶豪科統一5C購03,0,0,0,0,0,0,0,0,0,-239000,0,0,0,68000,307000,-239000,-239000
2026-01-26,052687,力成統一64購01,0,0,0,0,0,0,0,0,0,-239000,0,0,0,0,239000,-239000,-239000
2026-01-26,046137,奇鋐元大55購20,0,0,0,0,0,0,0,0,0,-239000,0,0,0,261000,500000,-239000,-239000
2026-01-26,07079U,旺宏國票57售05,0,0,0,0,0,0,0,0,0,-239000,0,0,0,0,239000,-239000,-239000
2026-01-26,072339,聯發科統一5A購01,0,0,0,0,0,0,0,0,0,-239000,0,0,0,20000,259000,-239000,-239000
2026-01-26,1442,名軒,94000,370000,-276000,0,0,0,0,0,0,36497,39000,2503,36497,0,0,0,-239503
2026-01-26,06690U,台灣50元富54售19,0,0,0,0,0,0,0,0,0,-240000,0,0,0,0,240000,-240000,-240000
2026-01-26,083343,亞光統一53購02,0,0,0,0,0,0,0,0,0,-240000,0,0,0,0,240000,-240000,-240000
2026-01-26,080762,晶心科元富55購01,0,0,0,0,0,0,0,0,0,-240000,0,0,0,0,240000,-240000,-240000
2026-01-26,039229,敬鵬凱基54購01,0,0,0,0,0,0,0,0,0,-240000,0,0,0,100000,340000,-240000,-240000
2026-01-26,051437,道瓊銀統一61購01,0,0,0,0,0,0,0,0,0,-240000,0,0,0,295000,535000,-240000,-240000
2026-01-26,087837,緯創元大54購05,0,0,0,0,0,0,0,0,0,-240000,0,0,0,0,240000,-240000,-240000
2026-01-26,043516,立隆電元大55購02,0,0,0,0,0,0,0,0,0,-241000,0,0,0,0,241000,-241000,-241000
2026-01-26,040832,鴻海元大54購61,0,0,0,0,0,0,0,0,0,-241000,0,0,0,9000,250000,-241000,-241000
2026-01-26,048879,大成鋼永豐57購01,0,0,0,0,0,0,0,0,0,-241000,0,0,0,10000,251000,-241000,-241000
2026-01-26,051498,日電貿元大5B購01,0,0,0,0,0,0,0,0,0,-241000,0,0,0,0,241000,-241000,-241000
2026-01-26,035154,漢唐元大54購04,0,0,0,0,0,0,0,0,0,-241000,0,0,0,0,241000,-241000,-241000
2026-01-26,038506,聯發科元大53購06,0,0,0,0,0,0,0,0,0,-241000,0,0,0,56000,297000,-241000,-241000
2026-01-26,041354,元金2X凱基56購03,0,0,0,0,0,0,0,0,0,-241000,0,0,0,12000,253000,-241000,-241000
2026-01-26,046669,鴻準元大56購04,0,0,0,0,0,0,0,0,0,-242000,0,0,0,12000,254000,-242000,-242000
2026-01-26,053114,力成元大57購09,0,0,0,0,0,0,0,0,0,-242000,0,0,0,0,242000,-242000,-242000
2026-01-26,030247,長榮太統一56購02,0,0,0,0,0,0,0,0,0,-242000,0,0,0,10000,252000,-242000,-242000
2026-01-26,00735,國泰臺韓科技,27005,18000,9005,0,0,0,0,0,0,-252000,0,0,0,124000,376000,-252000,-242995
2026-01-26,020037,元大金融高股息N,0,0,0,0,0,0,0,0,0,-243000,0,0,0,0,243000,-243000,-243000
2026-01-26,046368,迅得永豐56購02,0,0,0,0,0,0,0,0,0,-243000,0,0,0,195000,438000,-243000,-243000
2026-01-26,051300,宇隆元大57購01,0,0,0,0,0,0,0,0,0,-243000,0,0,0,0,243000,-243000,-243000
2026-01-26,049725,金像電元大56購18,0,0,0,0,0,0,0,0,0,-244000,0,0,0,25000,269000,-244000,-244000
2026-01-26,042579,康舒群益54購06,0,0,0,0,0,0,0,0,0,-244000,0,0,0,140000,384000,-244000,-244000
2026-01-26,050612,大成鋼元大56購01,0,0,0,0,0,0,0,0,0,-244000,0,0,0,11000,255000,-244000,-244000
2026-01-26,050648,緯穎元大56購18,0,0,0,0,0,0,0,0,0,-244000,0,0,0,0,244000,-244000,-244000
2026-01-26,048773,貿聯元大56購08,0,0,0,0,0,0,0,0,0,-245000,0,0,0,20000,265000,-245000,-245000
2026-01-26,049118,聯發科元大59購03,0,0,0,0,0,0,0,0,0,-245000,0,0,0,38000,283000,-245000,-245000
2026-01-26,039425,彩晶凱基55購01,0,0,0,0,0,0,0,0,0,-245000,0,0,0,0,245000,-245000,-245000
2026-01-26,031967,大立光元大54購03,0,0,0,0,0,0,0,0,0,-245000,0,0,0,68000,313000,-245000,-245000
2026-01-26,043684,台積電元大55購15,0,0,0,0,0,0,0,0,0,-245000,0,0,0,100000,345000,-245000,-245000
2026-01-26,043843,保瑞富邦55購02,0,0,0,0,0,0,0,0,0,-245000,0,0,0,78000,323000,-245000,-245000
2026-01-26,07603U,力積電元富56售02,0,0,0,0,0,0,0,0,0,-246000,0,0,0,120000,366000,-246000,-246000
2026-01-26,053766,台泥元大59購01,0,0,0,0,0,0,0,0,0,-246000,0,0,0,0,246000,-246000,-246000
2026-01-26,041612,台勝科統一5C購01,0,0,0,0,0,0,0,0,0,-247000,0,0,0,322000,569000,-247000,-247000
2026-01-26,07859U,臺股指富邦61售03,0,0,0,0,0,0,0,0,0,-247000,0,0,0,40000,287000,-247000,-247000
2026-01-26,051319,聯詠元大57購01,0,0,0,0,0,0,0,0,0,-247000,0,0,0,51000,298000,-247000,-247000
2026-01-26,033566,長榮太統一59購02,0,0,0,0,0,0,0,0,0,-247000,0,0,0,0,247000,-247000,-247000
2026-01-26,045103,儒鴻元大55購01,0,0,0,0,0,0,0,0,0,-247000,0,0,0,0,247000,-247000,-247000
2026-01-26,8045,達運光電,333000,623000,-290000,0,0,0,0,0,0,42149,5181,4045,1136,41013,0,41013,-247851
2026-01-26,040980,景碩統一6A購02,0,0,0,0,0,0,0,0,0,-248000,0,0,0,76000,324000,-248000,-248000
2026-01-26,045504,玉晶光國票55購01,0,0,0,0,0,0,0,0,0,-248000,0,0,0,7000,255000,-248000,-248000
2026-01-26,052850,大成鋼元大57購01,0,0,0,0,0,0,0,0,0,-248000,0,0,0,0,248000,-248000,-248000
2026-01-26,032103,大成鋼元大54購03,0,0,0,0,0,0,0,0,0,-248000,0,0,0,2000,250000,-248000,-248000
2026-01-26,00671R,富邦NASDAQ反1,0,0,0,0,0,0,0,0,0,-249000,0,0,0,5982000,6231000,-249000,-249000
2026-01-26,037002,貿聯元大54購22,0,0,0,0,0,0,0,0,0,-249000,0,0,0,0,249000,-249000,-249000
2026-01-26,044294,亞泥群益56購01,0,0,0,0,0,0,0,0,0,-249000,0,0,0,0,249000,-249000,-249000
2026-01-26,046138,奇鋐元大55購21,0,0,0,0,0,0,0,0,0,-249000,0,0,0,20000,269000,-249000,-249000
2026-01-26,046529,奇鋐元大5B購02,0,0,0,0,0,0,0,0,0,-249000,0,0,0,21000,270000,-249000,-249000
2026-01-26,042023,至上元大54購08,0,0,0,0,0,0,0,0,0,-249000,0,0,0,412000,661000,-249000,-249000
2026-01-26,037301,奇鋐元大54購23,0,0,0,0,0,0,0,0,0,-249000,0,0,0,1000,250000,-249000,-249000
2026-01-26,047973,南亞凱基5A購01,0,0,0,0,0,0,0,0,0,-249000,0,0,0,51000,300000,-249000,-249000
2026-01-26,054178,大立光元大57購18,0,0,0,0,0,0,0,0,0,-250000,0,0,0,0,250000,-250000,-250000
2026-01-26,054005,大立光元大57購17,0,0,0,0,0,0,0,0,0,-250000,0,0,0,0,250000,-250000,-250000
2026-01-26,047476,鴻海元大56購13,0,0,0,0,0,0,0,0,0,-250000,0,0,0,0,250000,-250000,-250000
2026-01-26,049582,智邦元大56購17,0,0,0,0,0,0,0,0,0,-250000,0,0,0,0,250000,-250000,-250000
2026-01-26,050624,智邦元大56購22,0,0,0,0,0,0,0,0,0,-250000,0,0,0,0,250000,-250000,-250000
2026-01-26,042620,訊芯凱基55購01,0,0,0,0,0,0,0,0,0,-250000,0,0,0,100000,350000,-250000,-250000
2026-01-26,049727,威盛元大56購01,0,0,0,0,0,0,0,0,0,-250000,0,0,0,204000,454000,-250000,-250000
2026-01-26,086453,文曄統一57購03,0,0,0,0,0,0,0,0,0,-250000,0,0,0,0,250000,-250000,-250000
2026-01-26,041517,全新元大54購03,0,0,0,0,0,0,0,0,0,-250000,0,0,0,37000,287000,-250000,-250000
2026-01-26,053380,大立光元大57購12,0,0,0,0,0,0,0,0,0,-250000,0,0,0,0,250000,-250000,-250000
2026-01-26,046139,奇鋐元大59購06,0,0,0,0,0,0,0,0,0,-250000,0,0,0,0,250000,-250000,-250000
2026-01-26,052867,大立光元大57購06,0,0,0,0,0,0,0,0,0,-250000,0,0,0,0,250000,-250000,-250000
2026-01-26,052868,大立光元大57購07,0,0,0,0,0,0,0,0,0,-250000,0,0,0,0,250000,-250000,-250000
2026-01-26,045920,鴻海元大55購38,0,0,0,0,0,0,0,0,0,-250000,0,0,0,0,250000,-250000,-250000
2026-01-26,045921,鴻海元大55購39,0,0,0,0,0,0,0,0,0,-250000,0,0,0,0,250000,-250000,-250000
2026-01-26,036583,緯穎元大59購02,0,0,0,0,0,0,0,0,0,-250000,0,0,0,39000,289000,-250000,-250000
2026-01-26,045590,鴻海元大55購33,0,0,0,0,0,0,0,0,0,-250000,0,0,0,0,250000,-250000,-250000
2026-01-26,045124,晟銘電元大59購03,0,0,0,0,0,0,0,0,0,-250000,0,0,0,0,250000,-250000,-250000
2026-01-26,044330,光寶科元大55購05,0,0,0,0,0,0,0,0,0,-250000,0,0,0,0,250000,-250000,-250000
2026-01-26,089297,緯穎統一61購01,0,0,0,0,0,0,0,0,0,-250000,0,0,0,110000,360000,-250000,-250000
2026-01-26,044127,智邦元大55購15,0,0,0,0,0,0,0,0,0,-250000,0,0,0,0,250000,-250000,-250000
2026-01-26,032298,海華元大53購02,0,0,0,0,0,0,0,0,0,-250000,0,0,0,0,250000,-250000,-250000
2026-01-26,051667,智邦元大57購02,0,0,0,0,0,0,0,0,0,-250000,0,0,0,0,250000,-250000,-250000
2026-01-26,052035,大立光元大5A購01,0,0,0,0,0,0,0,0,0,-250000,0,0,0,0,250000,-250000,-250000
2026-01-26,034693,貿聯凱基56購01,0,0,0,0,0,0,0,0,0,-251000,0,0,0,30000,281000,-251000,-251000
2026-01-26,049745,貿聯元大56購11,0,0,0,0,0,0,0,0,0,-251000,0,0,0,14000,265000,-251000,-251000
2026-01-26,042447,台積電永豐5A購10,0,0,0,0,0,0,0,0,0,-251000,0,0,0,0,251000,-251000,-251000
2026-01-26,042827,台塑化國票55購01,0,0,0,0,0,0,0,0,0,-251000,0,0,0,27000,278000,-251000,-251000
2026-01-26,4576,大銀微系統,536000,832000,-296000,0,0,0,0,0,0,44741,10000,12733,-2733,51789,4315,47474,-251259
2026-01-26,051857,旺宏群益57購04,0,0,0,0,0,0,0,0,0,-252000,0,0,0,0,252000,-252000,-252000
2026-01-26,08016U,臺股指元大59售19,0,0,0,0,0,0,0,0,0,-252000,0,0,0,461000,713000,-252000,-252000
2026-01-26,08054U,道瓊銀元大57售05,0,0,0,0,0,0,0,0,0,-253000,0,0,0,2000,255000,-253000,-253000
2026-01-26,042470,日電貿元富54購03,0,0,0,0,0,0,0,0,0,-253000,0,0,0,0,253000,-253000,-253000
2026-01-26,050037,亞光國票57購01,0,0,0,0,0,0,0,0,0,-253000,0,0,0,40000,293000,-253000,-253000
2026-01-26,043422,健鼎凱基55購01,0,0,0,0,0,0,0,0,0,-253000,0,0,0,148000,401000,-253000,-253000
2026-01-26,054012,康普元大57購01,0,0,0,0,0,0,0,0,0,-253000,0,0,0,0,253000,-253000,-253000
2026-01-26,034993,德律兆豐55購01,0,0,0,0,0,0,0,0,0,-253000,0,0,0,57000,310000,-253000,-253000
2026-01-26,052487,南茂富邦61購02,0,0,0,0,0,0,0,0,0,-253000,0,0,0,149000,402000,-253000,-253000
2026-01-26,053432,南亞富邦59購03,0,0,0,0,0,0,0,0,0,-253000,0,0,0,13000,266000,-253000,-253000
2026-01-26,3712,永崴投控,193000,446000,-253000,0,0,0,0,0,0,-52,1000,1052,-52,0,0,0,-253052
2026-01-26,036567,漢翔元大54購11,0,0,0,0,0,0,0,0,0,-254000,0,0,0,0,254000,-254000,-254000
2026-01-26,052805,力成統一61購02,0,0,0,0,0,0,0,0,0,-254000,0,0,0,0,254000,-254000,-254000
2026-01-26,053127,上銀群益57購02,0,0,0,0,0,0,0,0,0,-254000,0,0,0,2000,256000,-254000,-254000
2026-01-26,048500,元大金富邦56購02,0,0,0,0,0,0,0,0,0,-254000,0,0,0,16000,270000,-254000,-254000
2026-01-26,048904,益登元富56購02,0,0,0,0,0,0,0,0,0,-255000,0,0,0,23000,278000,-255000,-255000
2026-01-26,042005,嘉晶元大54購02,0,0,0,0,0,0,0,0,0,-255000,0,0,0,140000,395000,-255000,-255000
2026-01-26,081486,技嘉統一55購03,0,0,0,0,0,0,0,0,0,-255000,0,0,0,0,255000,-255000,-255000
2026-01-26,047077,來億元大56購03,0,0,0,0,0,0,0,0,0,-255000,0,0,0,0,255000,-255000,-255000
2026-01-26,040126,聯鈞群益56購01,0,0,0,0,0,0,0,0,0,-255000,0,0,0,2000,257000,-255000,-255000
2026-01-26,035069,強茂統一59購01,0,0,0,0,0,0,0,0,0,-255000,0,0,0,0,255000,-255000,-255000
2026-01-26,043929,鴻準元大5A購01,0,0,0,0,0,0,0,0,0,-256000,0,0,0,7000,263000,-256000,-256000
2026-01-26,051780,新唐兆豐61購01,0,0,0,0,0,0,0,0,0,-256000,0,0,0,22000,278000,-256000,-256000
2026-01-26,042008,奇鋐元大54購46,0,0,0,0,0,0,0,0,0,-256000,0,0,0,0,256000,-256000,-256000
2026-01-26,043405,中興電凱基55購02,0,0,0,0,0,0,0,0,0,-256000,0,0,0,0,256000,-256000,-256000
2026-01-26,2329,華泰,6791000,8194150,-1403150,0,0,0,0,11000,-11000,1157640,181000,57360,123640,1704613,670613,1034000,-256510
2026-01-26,035600,德律元大59購01,0,0,0,0,0,0,0,0,0,-257000,0,0,0,0,257000,-257000,-257000
2026-01-26,053339,道瓊銀元大5A購01,0,0,0,0,0,0,0,0,0,-257000,0,0,0,1188000,1445000,-257000,-257000
2026-01-26,031563,華航群益56購01,0,0,0,0,0,0,0,0,0,-257000,0,0,0,79000,336000,-257000,-257000
2026-01-26,052865,全新元大61購03,0,0,0,0,0,0,0,0,0,-257000,0,0,0,10000,267000,-257000,-257000
2026-01-26,043403,矽格中信55購01,0,0,0,0,0,0,0,0,0,-257000,0,0,0,393000,650000,-257000,-257000
2026-01-26,048341,聯詠元大56購01,0,0,0,0,0,0,0,0,0,-257000,0,0,0,47000,304000,-257000,-257000
2026-01-26,047833,所羅門國票56購01,0,0,0,0,0,0,0,0,0,-257000,0,0,0,54000,311000,-257000,-257000
2026-01-26,3092,鴻碩,220000,486000,-266000,0,0,0,0,0,0,8089,12000,3911,8089,0,0,0,-257911
2026-01-26,039615,台勝科統一61購01,0,0,0,0,0,0,0,0,0,-258000,0,0,0,383000,641000,-258000,-258000
2026-01-26,050892,矽格中信5A購01,0,0,0,0,0,0,0,0,0,-258000,0,0,0,479000,737000,-258000,-258000
2026-01-26,083191,聯發科統一56購03,0,0,0,0,0,0,0,0,0,-258000,0,0,0,194000,452000,-258000,-258000
2026-01-26,082022,雲豹統一56購02,0,0,0,0,0,0,0,0,0,-258000,0,0,0,0,258000,-258000,-258000
2026-01-26,00770,國泰北美科技,28000,17000,11000,0,0,0,0,0,0,-269965,0,0,0,25000,294965,-269965,-258965
2026-01-26,044754,陽明元大58購01,0,0,0,0,0,0,0,0,0,-259000,0,0,0,0,259000,-259000,-259000
2026-01-26,031950,元日2X元大58購01,0,0,0,0,0,0,0,0,0,-259000,0,0,0,260000,519000,-259000,-259000
2026-01-26,031362,大亞國票53購01,0,0,0,0,0,0,0,0,0,-259000,0,0,0,1000,260000,-259000,-259000
2026-01-26,035812,大亞元大54購02,0,0,0,0,0,0,0,0,0,-259000,0,0,0,31000,290000,-259000,-259000
2026-01-26,038547,永豐金富邦55購01,0,0,0,0,0,0,0,0,0,-259000,0,0,0,0,259000,-259000,-259000
2026-01-26,088753,鴻海統一59購02,0,0,0,0,0,0,0,0,0,-260000,0,0,0,38000,298000,-260000,-260000
2026-01-26,035749,皇昌統一57購01,0,0,0,0,0,0,0,0,0,-260000,0,0,0,0,260000,-260000,-260000
2026-01-26,035311,臻鼎凱基58購01,0,0,0,0,0,0,0,0,0,-260000,0,0,0,10000,270000,-260000,-260000
2026-01-26,009809,富邦淨零ESG50,0,0,0,0,0,0,0,0,0,-260000,0,0,0,87000,347000,-260000,-260000
2026-01-26,044915,聯發科統一57購03,0,0,0,0,0,0,0,0,0,-260000,0,0,0,100000,360000,-260000,-260000
2026-01-26,052388,長榮元大5A購01,0,0,0,0,0,0,0,0,0,-260000,0,0,0,0,260000,-260000,-260000
2026-01-26,039473,全訊統一5C購01,0,0,0,0,0,0,0,0,0,-260000,0,0,0,10000,270000,-260000,-260000
2026-01-26,031805,鴻海兆豐58購01,0,0,0,0,0,0,0,0,0,-260000,0,0,0,0,260000,-260000,-260000
2026-01-26,036795,貿聯元大54購20,0,0,0,0,0,0,0,0,0,-260000,0,0,0,0,260000,-260000,-260000
2026-01-26,047819,精銳凱基56購01,0,0,0,0,0,0,0,0,0,-260000,0,0,0,144000,404000,-260000,-260000
2026-01-26,047588,昆盈元富56購01,0,0,0,0,0,0,0,0,0,-260000,0,0,0,243000,503000,-260000,-260000
2026-01-26,079354,迅得永豐52購01,0,0,0,0,0,0,0,0,0,-260000,0,0,0,20000,280000,-260000,-260000
2026-01-26,049103,川湖元大56購10,0,0,0,0,0,0,0,0,0,-261000,0,0,0,0,261000,-261000,-261000
2026-01-26,049026,嘉澤群益56購04,0,0,0,0,0,0,0,0,0,-261000,0,0,0,30000,291000,-261000,-261000
2026-01-26,049148,富世達元大56購20,0,0,0,0,0,0,0,0,0,-261000,0,0,0,0,261000,-261000,-261000
2026-01-26,042059,金寶元富54購03,0,0,0,0,0,0,0,0,0,-261000,0,0,0,0,261000,-261000,-261000
2026-01-26,050619,鴻海元大56購41,0,0,0,0,0,0,0,0,0,-261000,0,0,0,0,261000,-261000,-261000
2026-01-26,043686,智邦元大55購13,0,0,0,0,0,0,0,0,0,-261000,0,0,0,0,261000,-261000,-261000
2026-01-26,044232,至上元富58購02,0,0,0,0,0,0,0,0,0,-262000,0,0,0,0,262000,-262000,-262000
2026-01-26,053793,事欣科元大61購01,0,0,0,0,0,0,0,0,0,-262000,0,0,0,18000,280000,-262000,-262000
2026-01-26,040612,華泰統一5A購02,0,0,0,0,0,0,0,0,0,-263000,0,0,0,0,263000,-263000,-263000
2026-01-26,049609,嘉澤元大56購05,0,0,0,0,0,0,0,0,0,-263000,0,0,0,4000,267000,-263000,-263000
2026-01-26,042371,華新科元大55購01,0,0,0,0,0,0,0,0,0,-263000,0,0,0,104000,367000,-263000,-263000
2026-01-26,050213,龍德船群益58購02,0,0,0,0,0,0,0,0,0,-263000,0,0,0,21000,284000,-263000,-263000
2026-01-26,039043,嘉晶中信54購01,0,0,0,0,0,0,0,0,0,-263000,0,0,0,3000,266000,-263000,-263000
2026-01-26,046487,英業達群益56購01,0,0,0,0,0,0,0,0,0,-263000,0,0,0,116000,379000,-263000,-263000
2026-01-26,052632,祥碩元富57購03,0,0,0,0,0,0,0,0,0,-264000,0,0,0,0,264000,-264000,-264000
2026-01-26,043748,亞德客國泰56購01,1100000,0,1100000,0,0,0,0,0,0,-1364000,0,0,0,2000,1366000,-1364000,-264000
2026-01-26,052061,嘉澤群益57購02,0,0,0,0,0,0,0,0,0,-264000,0,0,0,31000,295000,-264000,-264000
2026-01-26,050169,長榮太元大56購04,0,0,0,0,0,0,0,0,0,-264000,0,0,0,32000,296000,-264000,-264000
2026-01-26,072971,聯發科元大59購01,0,0,0,0,0,0,0,0,0,-264000,0,0,0,156000,420000,-264000,-264000
2026-01-26,048866,亞翔兆豐58購01,0,0,0,0,0,0,0,0,0,-264000,0,0,0,0,264000,-264000,-264000
2026-01-26,086350,世芯第一57購01,0,0,0,0,0,0,0,0,0,-265000,0,0,0,45000,310000,-265000,-265000
2026-01-26,052182,華通統一63購01,0,0,0,0,0,0,0,0,0,-265000,0,0,0,558000,823000,-265000,-265000
2026-01-26,051486,志聖元大57購03,0,0,0,0,0,0,0,0,0,-265000,0,0,0,0,265000,-265000,-265000
2026-01-26,035401,鴻海元大54購28,0,0,0,0,0,0,0,0,0,-265000,0,0,0,0,265000,-265000,-265000
2026-01-26,047046,川湖元大5B購01,0,0,0,0,0,0,0,0,0,-265000,0,0,0,68000,333000,-265000,-265000
2026-01-26,039127,東元國泰55購01,0,0,0,0,0,0,0,0,0,-266000,0,0,0,10000,276000,-266000,-266000
2026-01-26,052782,華泰統一71購01,0,0,0,0,0,0,0,0,0,-266000,0,0,0,0,266000,-266000,-266000
2026-01-26,034432,智邦元大53購05,0,0,0,0,0,0,0,0,0,-266000,0,0,0,280000,546000,-266000,-266000
2026-01-26,051665,鴻海元大5A購05,0,0,0,0,0,0,0,0,0,-266000,0,0,0,0,266000,-266000,-266000
2026-01-26,038148,台塑富邦55購01,0,0,0,0,0,0,0,0,0,-266000,0,0,0,612000,878000,-266000,-266000
2026-01-26,06005U,台達電中信59售04,0,0,0,0,0,0,0,0,0,-266000,0,0,0,10000,276000,-266000,-266000
2026-01-26,040245,毅嘉富邦55購01,0,0,0,0,0,0,0,0,0,-267000,0,0,0,0,267000,-267000,-267000
2026-01-26,040278,佳能元大54購06,0,0,0,0,0,0,0,0,0,-267000,0,0,0,10000,277000,-267000,-267000
2026-01-26,050810,華新元大57購02,0,0,0,0,0,0,0,0,0,-267000,0,0,0,121000,388000,-267000,-267000
2026-01-26,051852,長興群益57購01,0,0,0,0,0,0,0,0,0,-267000,0,0,0,112000,379000,-267000,-267000
2026-01-26,051941,正新永豐57購01,0,0,0,0,0,0,0,0,0,-267000,0,0,0,10000,277000,-267000,-267000
2026-01-26,039537,嘉晶群益55購01,0,0,0,0,0,0,0,0,0,-267000,0,0,0,136000,403000,-267000,-267000
2026-01-26,039575,T50反1中信64購01,0,0,0,0,0,0,0,0,0,-268000,0,0,0,0,268000,-268000,-268000
2026-01-26,053092,大同元大5A購01,0,0,0,0,0,0,0,0,0,-268000,0,0,0,18000,286000,-268000,-268000
2026-01-26,053770,美時元大5A購01,0,0,0,0,0,0,0,0,0,-268000,0,0,0,84000,352000,-268000,-268000
2026-01-26,040608,川湖統一58購06,0,0,0,0,0,0,0,0,0,-268000,0,0,0,0,268000,-268000,-268000
2026-01-26,050256,道瓊銅永豐59購01,0,0,0,0,0,0,0,0,0,-269000,0,0,0,4000,273000,-269000,-269000
2026-01-26,081491,亞光統一5B購01,0,0,0,0,0,0,0,0,0,-269000,0,0,0,0,269000,-269000,-269000
2026-01-26,053398,和大永豐57購01,0,0,0,0,0,0,0,0,0,-269000,0,0,0,20000,289000,-269000,-269000
2026-01-26,041551,至上元大54購07,0,0,0,0,0,0,0,0,0,-269000,0,0,0,82000,351000,-269000,-269000
2026-01-26,00651R,復華香港反1,0,0,0,0,0,0,0,0,0,-269800,0,0,0,39999,309799,-269800,-269800
2026-01-26,043687,智邦元大58購03,0,0,0,0,0,0,0,0,0,-270000,0,0,0,0,270000,-270000,-270000
2026-01-26,050437,長榮太元大56購05,0,0,0,0,0,0,0,0,0,-270000,0,0,0,2000,272000,-270000,-270000
2026-01-26,050494,健鼎中信58購01,0,0,0,0,0,0,0,0,0,-270000,0,0,0,84000,354000,-270000,-270000
2026-01-26,038246,光寶科元大53購05,0,0,0,0,0,0,0,0,0,-270000,0,0,0,0,270000,-270000,-270000
2026-01-26,048755,漢唐元大56購06,0,0,0,0,0,0,0,0,0,-270000,0,0,0,11000,281000,-270000,-270000
2026-01-26,047740,精銳永豐57購01,0,0,0,0,0,0,0,0,0,-271000,0,0,0,188000,459000,-271000,-271000
2026-01-26,049959,威盛元大56購02,0,0,0,0,0,0,0,0,0,-271000,0,0,0,67000,338000,-271000,-271000
2026-01-26,033567,長榮太統一64購01,0,0,0,0,0,0,0,0,0,-271000,0,0,0,0,271000,-271000,-271000
2026-01-26,044643,鴻海富邦55購07,0,0,0,0,0,0,0,0,0,-271000,0,0,0,0,271000,-271000,-271000
2026-01-26,044783,力積電元大55購05,0,0,0,0,0,0,0,0,0,-271000,0,0,0,4000,275000,-271000,-271000
